"","cuenca","year","month","pp_mean"
"689",106,2006,5,252.7733794
"690",106,2006,6,445.9983668
"691",106,2006,7,501.7975141
"692",106,2006,8,285.8984937
"693",106,2006,9,281.1040498
"694",106,2006,10,364.3930136
"695",106,2006,11,205.93363995
"696",106,2006,12,455.0760417
"697",106,2007,1,80.45014292
"698",106,2007,2,153.31105442
"699",106,2007,3,199.22123628
"700",106,2007,4,306.2447207
"701",106,2007,5,188.12195994
"702",106,2007,6,335.9014937
"703",106,2007,7,322.40104226
"704",106,2007,8,258.91708743
"705",106,2007,9,304.3310093
"706",106,2007,10,386.132859774
"707",106,2007,11,156.42337235
"708",106,2007,12,179.11379163
"709",106,2008,1,177.3300993
"710",106,2008,2,138.3169441893
"711",106,2008,3,140.6511182
"712",106,2008,4,326.58417506
"713",106,2008,5,423.64092172
"714",106,2008,6,439.897927848
"715",106,2008,7,514.31310445
"716",106,2008,8,454.0827525
"717",106,2008,9,116.286646287
"718",106,2008,10,217.5639794
"719",106,2008,11,263.9623379
"720",106,2008,12,109.022962719
"721",106,2009,1,134.02079099
"722",106,2009,2,202.37135772
"723",106,2009,3,191.1865325
"724",106,2009,4,261.37648568
"725",106,2009,5,371.3407997
"726",106,2009,6,317.9336338
"727",106,2009,7,222.758599593
"728",106,2009,8,597.4019225
"729",106,2009,9,210.94572574
"730",106,2009,10,386.22053987
"731",106,2009,11,452.8728624
"732",106,2009,12,278.42242321
"733",106,2010,1,272.28080494
"734",106,2010,2,284.48685215
"735",106,2010,3,188.850905713
"736",106,2010,4,237.52068626
"737",106,2010,5,253.39316489
"738",106,2010,6,468.172373587
"739",106,2010,7,338.60380866
"740",106,2010,8,360.46431786
"741",106,2010,9,216.16625518
"742",106,2010,10,254.6495367
"743",106,2010,11,243.539924474
"744",106,2010,12,254.602147661
"745",106,2011,1,262.53446822
"746",106,2011,2,144.0461597
"747",106,2011,3,337.818257879
"748",106,2011,4,269.11360726
"749",106,2011,5,269.01787383
"750",106,2011,6,356.56116657
"751",106,2011,7,400.07585082
"752",106,2011,8,347.86676519
"753",106,2011,9,349.3321438
"754",106,2011,10,147.288154578
"755",106,2011,11,290.1281669
"756",106,2011,12,121.4912607
"757",106,2012,1,218.158621
"758",106,2012,2,288.919736973
"759",106,2012,3,146.0229077
"760",106,2012,4,229.5224091
"761",106,2012,5,442.458293489
"762",106,2012,6,382.0799657
"763",106,2012,7,320.135879388
"764",106,2012,8,344.3307655
"765",106,2012,9,273.96338553
"766",106,2012,10,203.9986528
"767",106,2012,11,172.9023783
"768",106,2012,12,511.191903533
"769",106,2013,1,113.3928345
"770",106,2013,2,161.147921627
"771",106,2013,3,183.343675311
"772",106,2013,4,230.984701763
"773",106,2013,5,476.678591002
"774",106,2013,6,494.15219643
"775",106,2013,7,315.29860817
"776",106,2013,8,489.0806201
"777",106,2013,9,339.414489
"778",106,2013,10,183.9508738
"779",106,2013,11,189.55773671
"780",106,2013,12,151.7075194
"781",106,2014,1,206.2878508
"782",106,2014,2,144.81875303
"783",106,2014,3,218.244277573
"784",106,2014,4,233.30112913
"785",106,2014,5,395.7853807
"786",106,2014,6,401.6103563161
"787",106,2014,7,391.6825819
"788",106,2014,8,382.854386327
"789",106,2014,9,344.2182887
"790",106,2014,10,328.96441843
"791",106,2014,11,226.27851699
"792",106,2014,12,203.81219995
"793",107,2004,1,44.37850933
"794",107,2004,2,41.0890131273333
"795",107,2004,3,119.771548748033
"796",107,2004,4,418.035504792667
"797",107,2004,5,37.5920579366633
"798",107,2004,6,517.920660543433
"799",107,2004,7,200.914552813067
"800",107,2004,8,156.8085006321
"801",107,2004,9,197.962021340533
"802",107,2004,10,235.854530169667
"803",107,2004,11,91.518366552878
"804",107,2004,12,158.497592621667
"805",107,2005,1,92.959780192
"806",107,2005,2,18.3946212283433
"807",107,2005,3,196.265492553887
"808",107,2005,4,162.275110867667
"809",107,2005,5,552.490492186667
"810",107,2005,6,399.864054786667
"811",107,2005,7,159.476638812697
"812",107,2005,8,238.017702789267
