ID;cuenca;year;month;n_transacciones;dec_esc;c_minera;caudal_transado;estival;pp_max;qm3_max;lon;lat;dummy_mina;dummy_escasez;log_puf_mean;SPI;log_puf_mean_lag;dummy_dec_esc_lag;caudal_dummy_escasez;escenario
665;52;2010;11;1;0;1;8,75;1;26,70607785;0,118333333;321601,7251;6409548,844;1;0;3,465886714;1,668183732;3,641112432;0;0;base
893;54;2010;1;20;2;1;4,879970168;1;3,144050522;5,072961538;344556,3868;6372956,136;1;1;5,527896614;-0,315895396;5,44391053;1;4,879970168;base
894;54;2010;2;15;2;1;1,719344933;1;1,592342025;2,863730769;344556,3868;6372956,136;1;1;4,547683192;-0,464924083;5,527896614;1;1,719344933;base
896;54;2010;4;11;2;1;1,745974196;0;1,923124738;1,6935;344556,3868;6372956,136;1;1;4,84577646;-0,716678126;4,505159585;1;1,745974196;base
897;54;2010;5;12;2;1;3,34209865;0;36,93731989;1,650115385;344556,3868;6372956,136;1;1;5,614169963;-0,178177087;4,84577646;1;3,34209865;base
898;54;2010;6;22;2;1;1,918418818;0;90,28454345;1,880307692;344556,3868;6372956,136;1;1;5,631404737;0,215061132;5,614169963;1;1,918418818;base
899;54;2010;7;13;2;1;4,088204231;0;31,02671825;1,733192308;344556,3868;6372956,136;1;1;8,002211644;-0,360293201;5,631404737;1;4,088204231;base
900;54;2010;8;26;2;1;3,282568154;0;7,511372132;1,333384615;344556,3868;6372956,136;1;1;4,790346109;-1,346460741;8,002211644;1;3,282568154;base
901;54;2010;9;22;2;1;5,268024545;0;15,78522241;0,885192308;344556,3868;6372956,136;1;1;5,02054237;-0,273175807;4,790346109;1;5,268024545;base
902;54;2010;10;20;2;1;3,0431395;1;11,28434141;1,074230769;344556,3868;6372956,136;1;1;7,199271248;0,448539991;5,02054237;1;3,0431395;base
903;54;2010;11;22;2;1;3,942240091;1;28,58905469;1,936230769;344556,3868;6372956,136;1;1;4,642398176;1,682833882;7,199271248;1;3,942240091;base
904;54;2010;12;24;2;1;4,118576346;1;3,225206541;1,423653846;344556,3868;6372956,136;1;1;4,871875312;0,372178793;4,642398176;1;4,118576346;base
1142;57;2010;12;79;0;1;3,315568678;1;14,02713923;11,37882609;351939,7258;6283636,359;1;0;6,544991439;0,647555264;6,196255284;0;0;base
72;44;2011;1;8;0;0;0,588729508;1;0;0;269252,0606;6645413,775;0;0;6,97806692;0;6,646107252;0;0;base
73;44;2011;2;1;0;0;0,025;1;0;0;269252,0606;6645413,775;0;0;7,527329094;0;6,97806692;0;0;base
74;44;2011;3;5;0;0;0,1304552;1;0;0;269252,0606;6645413,775;0;0;5,694569211;0;7,527329094;0;0;base
75;44;2011;4;4;0;0;16,2;0;0,32902537;0;269252,0606;6645413,775;0;0;5,928579856;-0,952212643;5,694569211;0;0;base
76;44;2011;5;2;0;0;0,1;0;0;0;269252,0606;6645413,775;0;0;5,842858571;0;5,928579856;0;0;base
77;44;2011;6;9;0;0;0,155981785;0;81,7232821;0,507;269252,0606;6645413,775;0;0;6,507341955;1,275383841;5,842858571;0;0;base
78;44;2011;7;3;0;0;3,4;0;25,84781062;0,394;269252,0606;6645413,775;0;0;5,858058418;0,248262222;6,507341955;0;0;base
79;44;2011;8;7;0;0;8,95;0;6,140162065;0,17;269252,0606;6645413,775;0;0;6,454321176;-0,577250866;5,858058418;0;0;base
80;44;2011;9;6;0;0;1,704166667;0;0;0,034;269252,0606;6645413,775;0;0;7,423880544;0;6,454321176;0;0;base
81;44;2011;10;7;0;0;8,975;1;15,84936622;0;269252,0606;6645413,775;0;0;6,506027752;1,472356318;7,423880544;0;0;base
82;44;2011;11;12;0;0;4,739076818;1;0;0;269252,0606;6645413,775;0;0;6,605819969;0;6,506027752;0;0;base
83;44;2011;12;6;0;0;0,295833333;1;0;0,001;269252,0606;6645413,775;0;0;6,975151054;0;6,605819969;0;0;base
429;48;2011;1;0;0;0;0,14131962;1;0;0,000333333;279017,7907;6472141,879;0;0;8,792169007;0;9,190085982;1;0;base
430;48;2011;2;0;0;0;0,273126302;1;2,80346032;0,000666667;279017,7907;6472141,879;0;0;8,121330286;0,471401929;8,792169007;0;0;base
435;48;2011;7;0;0;0;0,34601725;0;71,41397857;0,001;279017,7907;6472141,879;0;0;8,019996426;0,192086755;8,384804003;1;0;base
436;48;2011;8;0;0;0;0,673008625;0;32,1264342;0,001666667;279017,7907;6472141,879;0;0;7,439754899;-0,386594846;8,019996426;0;0;base
439;48;2011;11;0;0;0;1,005152841;1;0;0,008666667;279017,7907;6472141,879;0;0;9,704603369;0;10,39603329;1;0;base
549;51;2011;2;0;0;0;12,30666667;1;7,515477751;0,0418;315654,723;6433715,872;0;0;4,600274196;0,754390773;4,83710219;1;0;base
550;51;2011;3;0;0;0;6,753333333;1;3,616195185;0,0392;315654,723;6433715,872;0;0;4,289360168;-0,33924754;4,600274196;0;0;base
667;52;2011;1;0;0;0;16,4167125;1;3,875924702;0,109;321601,7251;6409548,844;0;0;5,012494601;0,149629243;4,51241863;0;0;base
669;52;2011;3;1;0;0;2;1;5,341775973;0,087;321601,7251;6409548,844;0;0;3,75474709;-0,168218281;5,344324233;0;0;base
670;52;2011;4;2;0;0;4,5;0;1,64514384;0;321601,7251;6409548,844;0;0;4,106735716;-0,910373059;3,75474709;0;0;base
671;52;2011;5;0;0;0;4;0;1,82489486;0;321601,7251;6409548,844;0;0;5,559149147;-1,852213169;4,106735716;0;0;base
673;52;2011;7;1;0;0;10,2;0;66,70942071;0,108666667;321601,7251;6409548,844;0;0;4,493103377;0,103282821;6,127863502;0;0;base
677;52;2011;11;0;0;0;5,057911111;1;0,135306631;0,250333333;321601,7251;6409548,844;0;0;4,928168587;-1,283194572;4,702270125;0;0;base
786;53;2011;1;2;1;0;0,4;1;0;0,003;276406,0805;6383100,075;0;1;8,322133815;0;7,631004654;0;0,4;base
787;53;2011;2;0;0;0;4,940255;1;6,468047;0,003;276406,0805;6383100,075;0;0;7,636660213;0,959582681;8,322133815;1;0;base
788;53;2011;3;2;3;0;9,48051;1;6,156418;0,003;276406,0805;6383100,075;0;1;3,456000834;0,084812817;7,636660213;0;9,48051;base
789;53;2011;4;0;0;0;6,509228889;0;7,14642734;0,003;276406,0805;6383100,075;0;0;6,831613328;-0,156164246;3,456000834;1;0;base
790;53;2011;5;0;0;0;3,537947778;0;0;0,003;276406,0805;6383100,075;0;0;7,507514056;0;6,831613328;0;0;base
791;53;2011;6;3;1;0;0,566666667;0;118,2344731;0,003;276406,0805;6383100,075;0;1;7,90716361;0,427684179;7,507514056;0;0,566666667;base
792;53;2011;7;0;0;0;8,383333333;0;62,51688229;0,003;276406,0805;6383100,075;0;0;7,323539767;-0,175279078;7,90716361;1;0;base
793;53;2011;8;1;1;0;16,2;0;59,5511532;0,003;276406,0805;6383100,075;0;1;5,750807413;-0,046257929;7,323539767;0;16,2;base
794;53;2011;9;1;1;0;0,1;0;0;0,003;276406,0805;6383100,075;0;1;8,342839804;0;5,750807413;1;0,1;base
795;53;2011;10;3;3;0;0,872533333;1;6,07506504;0,008;276406,0805;6383100,075;0;1;7,314382163;0,034357158;8,342839804;1;0,872533333;base
796;53;2011;11;0;0;0;1,686266667;1;0;0,009;276406,0805;6383100,075;0;0;7,09163749;0;7,314382163;1;0;base
797;53;2011;12;2;1;0;2,5;1;0;0;276406,0805;6383100,075;0;1;6,804619863;0;7,09163749;0;2,5;base
1024;55;2011;1;0;0;0;3,340933333;1;12,03788714;11,49408696;269807,3844;6315109,157;0;0;6,622960385;0,792900776;6,942602417;0;0;base
1025;55;2011;2;0;0;0;4,670466667;1;14,0292835;10,25313043;269807,3844;6315109,157;0;0;6,150337511;0,903839065;6,622960385;0;0;base
1026;55;2011;3;2;0;0;6;1;7,898147508;9,664782609;269807,3844;6315109,157;0;0;5,223500653;0,231154703;6,150337511;0;0;base
1027;55;2011;4;1;0;0;6;0;21,42614588;6,72373913;269807,3844;6315109,157;0;0;5,442270419;-0,15682785;5,223500653;0;0;base
1028;55;2011;5;2;0;0;2,5;0;5,563028238;5,766652174;269807,3844;6315109,157;0;0;5,435624399;-1,960791417;5,442270419;0;0;base
1029;55;2011;6;1;0;0;33;0;92,69660213;5,267130435;269807,3844;6315109,157;0;0;4,014102285;-0,152300395;5,435624399;0;0;base
1030;55;2011;7;1;0;0;2;0;67,50537914;8,490130435;269807,3844;6315109,157;0;0;5,42977685;-0,227309769;4,014102285;0;0;base
1031;55;2011;8;1;0;0;53;0;108,4059688;8,433913043;269807,3844;6315109,157;0;0;3,75974977;0,37445473;5,42977685;0;0;base
1032;55;2011;9;2;0;0;2;0;13,4072281;6,718086957;269807,3844;6315109,157;0;0;3,81881283;-1,215131548;3,75974977;0;0;base
1033;55;2011;10;2;0;0;5;1;13,99362968;8,586565217;269807,3844;6315109,157;0;0;5,527073758;-0,306304008;3,81881283;0;0;base
1034;55;2011;11;2;0;0;3,0114;1;9,79654731;8,822347826;269807,3844;6315109,157;0;0;6,983679949;0,014523249;5,527073758;0;0;base
1035;55;2011;12;2;0;0;0,8;1;0,577404111;11,68;269807,3844;6315109,157;0;0;5,810419862;-1,032536024;6,983679949;0;0;base
1143;57;2011;1;61;2;0;1,835468762;1;12,03788714;11,49408696;351939,7258;6283636,359;0;1;6,462936118;0,792900776;6,544991439;0;1,835468762;base
1144;57;2011;2;35;2;0;0,851814969;1;14,0292835;10,25313043;351939,7258;6283636,359;0;1;6,318483123;0,903839065;6,462936118;1;0,851814969;base
1145;57;2011;3;66;2;0;9,033104945;1;7,898147508;9,664782609;351939,7258;6283636,359;0;1;8,467370011;0,231154703;6,318483123;1;9,033104945;base
1146;57;2011;4;48;1;0;2,275480576;0;21,42614588;6,72373913;351939,7258;6283636,359;0;1;6,543449436;-0,15682785;8,467370011;1;2,275480576;base
1147;57;2011;5;71;2;0;3,089330427;0;5,563028238;5,766652174;351939,7258;6283636,359;0;1;7,159611594;-1,960791417;6,543449436;1;3,089330427;base
1148;57;2011;6;62;2;0;1,460393805;0;92,69660213;5,267130435;351939,7258;6283636,359;0;1;6,56713726;-0,152300395;7,159611594;1;1,460393805;base
1149;57;2011;7;65;1;0;2,77928385;0;67,50537914;8,490130435;351939,7258;6283636,359;0;1;6,292254706;-0,227309769;6,56713726;1;2,77928385;base
1151;57;2011;9;87;1;0;2,515128703;0;13,4072281;6,718086957;351939,7258;6283636,359;0;1;6,777336362;-1,215131548;6,388345879;1;2,515128703;base
1152;57;2011;10;69;2;0;1,518210006;1;13,99362968;8,586565217;351939,7258;6283636,359;0;1;6,467448378;-0,306304008;6,777336362;1;1,518210006;base
1153;57;2011;11;77;2;0;1,515520399;1;9,79654731;8,822347826;351939,7258;6283636,359;0;1;6,59922718;0,014523249;6,467448378;1;1,515520399;base
1154;57;2011;12;85;1;0;7,86157592;1;0,577404111;11,68;351939,7258;6283636,359;0;1;6,55441825;-1,032536024;6,59922718;1;7,86157592;base
1262;60;2011;1;4;0;0;3,0800728;1;6,650918782;8,0567;323883,3901;6190201,379;0;0;2,472565751;0,543686676;4,954723802;0;0;base
1263;60;2011;2;3;0;0;5,900906667;1;14,56655914;6,85655;323883,3901;6190201,379;0;0;3,684353374;0,736955833;2,472565751;0;0;base
1264;60;2011;3;5;0;0;8,351744;1;27,24330074;4,696;323883,3901;6190201,379;0;0;4,124007616;0,881943306;3,684353374;0;0;base
1265;60;2011;4;6;0;0;7,4852;0;111,3019215;6,9981;323883,3901;6190201,379;0;0;5,692693564;0,796619109;4,124007616;0;0;base
1266;60;2011;5;5;0;0;11,6956736;0;27,46874573;6,7486;323883,3901;6190201,379;0;0;4,745674275;-1,628146174;5,692693564;0;0;base
1267;60;2011;6;7;0;0;14,6630592;0;161,370818;5,769;323883,3901;6190201,379;0;0;3,67567613;-0,348757867;4,745674275;0;0;base
1268;60;2011;7;10;0;0;9,093767668;0;118,8189756;7,48975;323883,3901;6190201,379;0;0;4,501421418;-0,3909372;3,67567613;0;0;base
1269;60;2011;8;9;0;0;3,271591111;0;216,6256072;15,51935;323883,3901;6190201,379;0;0;5,024761257;0,519878374;4,501421418;0;0;base
1270;60;2011;9;11;0;0;17,813232;0;30,59493868;15,3603;323883,3901;6190201,379;0;0;3,205922724;-0,907733049;5,024761257;0;0;base
1271;60;2011;10;14;0;0;31,08103492;1;22,23325103;8,8328;323883,3901;6190201,379;0;0;5,019450739;-0,38627277;3,205922724;0;0;base
1272;60;2011;11;12;0;0;29,32961333;1;25,89655411;11,85195;323883,3901;6190201,379;0;0;4,413437675;0,311392763;5,019450739;0;0;base
1273;60;2011;12;7;0;0;21,23821714;1;0,053864216;14,02655;323883,3901;6190201,379;0;0;4,430214463;-1,195661507;4,413437675;0;0;base
1381;71;2011;1;0;0;0;2,371428571;1;25,3775564;8,796333333;309426,6977;6110482,181;0;0;4,572915369;1,088789182;4,713495985;0;0;base
1382;71;2011;2;0;0;0;3,642857143;1;29,68062563;7,987333333;309426,6977;6110482,181;0;0;4,409287755;0,775414853;4,572915369;0;0;base
1383;71;2011;3;0;0;0;4,914285714;1;45,21815055;7,702888889;309426,6977;6110482,181;0;0;4,213545771;0,916278287;4,409287755;0;0;base
1384;71;2011;4;0;0;0;6,185714286;0;162,3513763;12,00477778;309426,6977;6110482,181;0;0;3,969927711;0,862979134;4,213545771;0;0;base
1385;71;2011;5;0;0;0;7,457142857;0;45,99223094;11,45466667;309426,6977;6110482,181;0;0;3,647161406;-1,490841723;3,969927711;0;0;base
1386;71;2011;6;0;0;0;8,728571429;0;225,9978699;12,37044444;309426,6977;6110482,181;0;0;3,167604137;-0,421106197;3,647161406;0;0;base
1387;71;2011;7;1;0;0;10;0;182,0606071;16,77233333;309426,6977;6110482,181;0;0;2,212159094;-0,37562835;3,167604137;0;0;base
1388;71;2011;8;2;0;0;38,25;0;328,3003524;33,194;309426,6977;6110482,181;0;0;2,867102075;0,753043455;2,212159094;0;0;base
1389;71;2011;9;0;0;0;46,125;0;51,48478753;31,62977778;309426,6977;6110482,181;0;0;2,286701832;-0,844547576;2,867102075;0;0;base
1390;71;2011;10;1;0;0;54;1;28,60556093;30,83633333;309426,6977;6110482,181;0;0;0,741395683;-0,597080541;2,286701832;0;0;base
1391;71;2011;11;0;0;0;53;1;50,04067458;40,58844444;309426,6977;6110482,181;0;0;2,908524762;0,455266853;0,741395683;0;0;base
1392;71;2011;12;1;0;0;52;1;3,618543888;25,99388889;309426,6977;6110482,181;0;0;3,54271468;-0,576046579;2,908524762;0;0;base
1500;81;2011;1;0;0;0;46,55533333;1;54,81758026;8,950076923;236796,9474;5931893,018;0;0;2,281320555;1,159650633;2,939443004;0;0;base
1501;81;2011;2;1;0;0;69;1;31,24362896;6,472307692;236796,9474;5931893,018;0;0;-0,394694352;0,225819871;2,281320555;0;0;base
1502;81;2011;3;1;0;0;14;1;69,06851382;7,447461538;236796,9474;5931893,018;0;0;1,892111283;0,868270012;-0,394694352;0;0;base
1503;81;2011;4;0;0;0;19,5;0;137,7679597;14,45392308;236796,9474;5931893,018;0;0;1,443243087;0,453113414;1,892111283;0;0;base
1504;81;2011;5;1;0;0;25;0;66,56795351;14,57519231;236796,9474;5931893,018;0;0;0,607291555;-1,293830916;1,443243087;0;0;base
1505;81;2011;6;0;0;0;27,5;0;318,1646026;39,53157692;236796,9474;5931893,018;0;0;2,142074407;-0,132663926;0,607291555;0;0;base
1506;81;2011;7;1;0;0;30;0;255,7756891;55,49076923;236796,9474;5931893,018;0;0;2,72121128;-0,132806423;2,142074407;0;0;base
1507;81;2011;8;1;0;0;14;0;405,5003322;98,14788462;236796,9474;5931893,018;0;0;2,278057112;1,347848065;2,72121128;0;0;base
1508;81;2011;9;0;0;0;20;0;127,7177933;76,57484615;236796,9474;5931893,018;0;0;1,997417724;0,044101436;2,278057112;0;0;base
1509;81;2011;10;0;0;0;26;1;29,65420145;43,97219231;236796,9474;5931893,018;0;0;1,605890909;-0,917703101;1,997417724;0;0;base
1510;81;2011;11;0;0;0;32;1;47,48956967;30,39715385;236796,9474;5931893,018;0;0;0,953429539;0,130896276;1,605890909;0;0;base
1511;81;2011;12;1;0;0;38;1;0,628804558;15,56188462;236796,9474;5931893,018;0;0;-1,575573113;-1,894538353;0,953429539;0;0;base
1619;83;2011;1;0;0;0;33,75868125;1;90,99621598;28,00440541;238842,9699;5819516,108;0;0;1,732908788;1,242396365;2,327386921;0;0;base
1620;83;2011;2;3;0;0;15,8205;1;40,83629154;41,44864865;238842,9699;5819516,108;0;0;0,061143078;0,210610786;1,732908788;0;0;base
1621;83;2011;3;1;0;0;1,113;1;78,52414479;21,06278378;238842,9699;5819516,108;0;0;4,423252281;0,639915511;0,061143078;0;0;base
1622;83;2011;4;0;0;0;14,98575;0;175,9852523;25,96397297;238842,9699;5819516,108;0;0;3,761475226;0,57357708;4,423252281;0;0;base
1623;83;2011;5;2;0;0;28,8585;0;70,67182418;32,055;238842,9699;5819516,108;0;0;0,97707909;-1,373366134;3,761475226;0;0;base
1624;83;2011;6;1;0;0;11,448;0;309,5016372;75,28286486;238842,9699;5819516,108;0;0;0,693429556;-0,33167387;0,97707909;0;0;base
1625;83;2011;7;0;0;0;18,232;0;254,6203438;96,41902703;238842,9699;5819516,108;0;0;0,597403622;-0,211176046;0,693429556;0;0;base
1626;83;2011;8;0;0;0;25,016;0;382,6240481;155,4827027;238842,9699;5819516,108;0;0;0,491167599;1,112102225;0,597403622;0;0;base
1627;83;2011;9;1;0;0;31,8;0;165,3530058;142,9969189;238842,9699;5819516,108;0;0;0,372289101;0,30019056;0,491167599;0;0;base
1628;83;2011;10;1;0;0;24,168;1;35,39670741;130,6667568;238842,9699;5819516,108;0;0;1,359993721;-1,135424166;0,372289101;0;0;base
1629;83;2011;11;1;0;0;3,975;1;71,60550911;111,2099459;238842,9699;5819516,108;0;0;0,819756946;0,144381899;1,359993721;0;0;base
1630;83;2011;12;6;0;0;48,99265;1;3,134382112;63,58421622;238842,9699;5819516,108;0;0;3,692907234;-1,779949123;0,819756946;0;0;base
1738;101;2011;1;1;0;0;0,041958042;1;98,78448762;46,39976923;196471,5747;5594635,437;0;0;0,104875785;0,772807443;0,105844786;0;0;base
1739;101;2011;2;2;0;0;5,5;1;47,3567737;31,16846154;196471,5747;5594635,437;0;0;2,790427974;-0,10391525;0,104875785;0;0;base
1740;101;2011;3;1;0;0;60;1;146,5021078;25,25030769;196471,5747;5594635,437;0;0;3,143437238;1,008954577;2,790427974;0;0;base
1741;101;2011;4;0;0;0;40,13333333;0;196,6732055;42,447;196471,5747;5594635,437;0;0;4,027320305;0,388305067;3,143437238;0;0;base
1742;101;2011;5;0;0;0;20,26666667;0;168,5815634;57,86561538;196471,5747;5594635,437;0;0;4,489055214;-0,886152349;4,027320305;0;0;base
1743;101;2011;6;2;0;0;0,4;0;300,4086714;103,8303077;196471,5747;5594635,437;0;0;4,803727715;-0,562027615;4,489055214;0;0;base
1744;101;2011;7;3;0;0;0,163333333;0;306,5123675;105,3278462;196471,5747;5594635,437;0;0;6,210865845;-0,051036388;4,803727715;0;0;base
1745;101;2011;8;1;0;0;0,1;0;368,7120732;149,6675385;196471,5747;5594635,437;0;0;6,120410355;0,686288541;6,210865845;0;0;base
1746;101;2011;9;0;0;0;13,4;0;264,0743541;142,7977692;196471,5747;5594635,437;0;0;5,722346115;1,010439777;6,120410355;0;0;base
1747;101;2011;10;0;0;0;26,7;1;59,93142215;104,2290769;196471,5747;5594635,437;0;0;5,051078467;-1,166221687;5,722346115;0;0;base
1748;101;2011;11;1;0;0;40;1;104,1436732;72,67;196471,5747;5594635,437;0;0;1,91110217;-0,017777918;5,051078467;0;0;base
1749;101;2011;12;2;0;0;6,147058824;1;35,70701556;47,19507692;196471,5747;5594635,437;0;0;5,141284553;-0,834783686;1,91110217;0;0;base
1857;103;2011;1;0;0;0;29,875;1;126,49129;55,99994444;186695,3928;5505964,756;0;0;3,688583555;0,727731761;3,862731599;0;0;base
1858;103;2011;2;0;0;0;34,83333333;1;62,82815649;42,14433333;186695,3928;5505964,756;0;0;3,47757636;-0,284888192;3,688583555;0;0;base
1859;103;2011;3;0;0;0;39,79166667;1;172,0457355;38,45261111;186695,3928;5505964,756;0;0;3,209799863;0,980365171;3,47757636;0;0;base
1860;103;2011;4;2;0;0;44,75;0;196,8143032;61,57477778;186695,3928;5505964,756;0;0;2,842995249;0,157319548;3,209799863;0;0;base
1861;103;2011;5;0;0;0;41,0625;0;171,0589069;74,17566667;186695,3928;5505964,756;0;0;2,578618136;-0,988576544;2,842995249;0;0;base
1862;103;2011;6;0;0;0;37,375;0;293,9802108;117,5900556;186695,3928;5505964,756;0;0;2,218194261;-0,526815972;2,578618136;0;0;base
1863;103;2011;7;0;0;0;33,6875;0;325,4302061;137,0178333;186695,3928;5505964,756;0;0;1,649144193;0,283734275;2,218194261;0;0;base
1864;103;2011;8;1;0;0;30;0;334,5909745;156,5543333;186695,3928;5505964,756;0;0;0,194193551;0,531150418;1,649144193;0;0;base
1865;103;2011;9;0;0;0;35;0;282,1406712;144,3682222;186695,3928;5505964,756;0;0;0,036025886;1,177482463;0,194193551;0;0;base
1866;103;2011;10;0;0;0;40;1;82,96985461;101,154;186695,3928;5505964,756;0;0;-0,151946696;-1,103770666;0,036025886;0;0;base
1867;103;2011;11;0;0;0;45;1;144,948498;72,07305556;186695,3928;5505964,756;0;0;-0,383627118;0,231352761;-0,151946696;0;0;base
1868;103;2011;12;0;0;0;50;1;56,75649749;53,82972222;186695,3928;5505964,756;0;0;-0,685701283;-0,801921335;-0,383627118;0;0;base
191;45;2011;1;18;0;1;4,28569;1;1,425978469;0,172575758;320756,3223;6594510,657;1;0;5,747871078;-0,671043242;5,865626967;0;0;base
192;45;2011;2;22;0;1;1,567174545;1;6,700446356;0,157848485;320756,3223;6594510,657;1;0;5,646996999;0,491236928;5,747871078;0;0;base
193;45;2011;3;20;0;1;2,387545;1;1,373081031;0,142090909;320756,3223;6594510,657;1;0;5,908100223;-0,423109068;5,646996999;0;0;base
194;45;2011;4;15;0;1;5,864954667;0;2,7318347;0,166484848;320756,3223;6594510,657;1;0;6,421296022;-0,558992444;5,908100223;0;0;base
195;45;2011;5;23;0;1;6,655036957;0;3,280302151;0,224060606;320756,3223;6594510,657;1;0;5,900522976;-1,231929299;6,421296022;0;0;base
196;45;2011;6;23;0;1;4,205252174;0;133,7777236;1,621818182;320756,3223;6594510,657;1;0;5,913027202;1,116308072;5,900522976;0;0;base
197;45;2011;7;20;0;1;12,95349;0;38,55096731;0,619545455;320756,3223;6594510,657;1;0;5,423669484;-0,008764833;5,913027202;0;0;base
198;45;2011;8;32;0;1;5,054621875;0;28,54792582;0,625424242;320756,3223;6594510,657;1;0;5,424581398;-0,034919353;5,423669484;0;0;base
199;45;2011;9;13;0;1;0,860953846;0;0,0141291;0,709939394;320756,3223;6594510,657;1;0;5,873112892;-3,331934697;5,424581398;0;0;base
200;45;2011;10;22;0;1;2,601681091;1;5,977775607;0,898666667;320756,3223;6594510,657;1;0;5,877799575;0,227047261;5,873112892;0;0;base
201;45;2011;11;14;0;1;1,387696929;1;0,333698345;0,573272727;320756,3223;6594510,657;1;0;5,590693333;-0,605635139;5,877799575;0;0;base
202;45;2011;12;18;0;1;4,368755556;1;1,422698833;0,22630303;320756,3223;6594510,657;1;0;5,977865434;0,187128195;5,590693333;0;0;base
310;47;2011;1;9;2;1;2,265921111;1;2,618427472;0,632307692;318973,2185;6494678,62;1;1;6,925162975;-0,116432664;4,624997534;1;2,265921111;base
311;47;2011;2;2;1;1;0,53588;1;3,836907167;0,453;318973,2185;6494678,62;1;1;5,158037829;0,414892511;6,925162975;1;0,53588;base
312;47;2011;3;8;2;1;3,116684;1;1,082604287;0,417384615;318973,2185;6494678,62;1;1;5,848625014;-0,483402905;5,158037829;1;3,116684;base
313;47;2011;4;10;2;1;2,0265992;0;0,415226882;0,385846154;318973,2185;6494678,62;1;1;6,462012765;-0,875568625;5,848625014;1;2,0265992;base
314;47;2011;5;5;2;1;2,036024;0;0,294762766;0,511769231;318973,2185;6494678,62;1;1;4,387524114;-2,017245447;6,462012765;1;2,036024;base
315;47;2011;6;8;2;1;2,30360125;0;116,6607412;0,855307692;318973,2185;6494678,62;1;1;7,042082869;0,802658382;4,387524114;1;2,30360125;base
316;47;2011;7;10;1;1;1,4156246;0;42,96064846;0,755384615;318973,2185;6494678,62;1;1;4,978096671;0,036363635;7,042082869;1;1,4156246;base
317;47;2011;8;11;2;1;5,073107175;0;42,47810527;0,634461538;318973,2185;6494678,62;1;1;7,176224204;0,145561332;4,978096671;1;5,073107175;base
318;47;2011;9;9;1;1;0,528667778;0;0,301037674;0,876307692;318973,2185;6494678,62;1;1;6,238032717;-2,217586269;7,176224204;1;0,528667778;base
319;47;2011;10;6;2;1;2,713666667;1;5,150985005;1,954307692;318973,2185;6494678,62;1;1;3,863305831;0,024989871;6,238032717;1;2,713666667;base
320;47;2011;11;9;1;1;1,609862222;1;0,090433656;2,156461538;318973,2185;6494678,62;1;1;4,618865192;-0,702317235;3,863305831;1;1,609862222;base
321;47;2011;12;10;1;1;4,544076634;1;1,500840694;0,992538462;318973,2185;6494678,62;1;1;5,122989463;0,185249289;4,618865192;1;4,544076634;base
431;48;2011;3;3;2;1;0,404932983;1;0;0,004;279017,7907;6472141,879;1;1;5,000554617;0;8,121330286;0;0,404932983;base
432;48;2011;4;1;2;1;0,019025875;0;0,731264973;0,000666667;279017,7907;6472141,879;1;1;7,87397838;-1,211848668;5,000554617;1;0,019025875;base
433;48;2011;5;3;2;1;0,016489092;0;0,004882186;0,001;279017,7907;6472141,879;1;1;8,822264871;-3,460292517;7,87397838;1;0,016489092;base
434;48;2011;6;3;2;1;0,019025875;0;124,5305575;0,002;279017,7907;6472141,879;1;1;8,384804003;0,790779296;8,822264871;1;0,019025875;base
437;48;2011;9;1;2;1;1;0;0;0,017;279017,7907;6472141,879;1;1;5,89577762;0;7,439754899;0;1;base
438;48;2011;10;2;2;1;0,010305683;1;4,663939518;0,017;279017,7907;6472141,879;1;1;10,39603329;0,166199491;5,89577762;1;0,010305683;base
440;48;2011;12;1;2;1;2;1;0;0,008333333;279017,7907;6472141,879;1;1;4,029869143;0;9,704603369;0;2;base
548;51;2011;1;1;1;1;17,86;1;4,40509002;0,0458;315654,723;6433715,872;1;1;4,83710219;0,169390472;6,886346485;0;17,86;base
551;51;2011;4;1;1;1;1,2;0;1,308602266;0,039;315654,723;6433715,872;1;1;3,835746458;-0,905110385;4,289360168;0;1,2;base
552;51;2011;5;1;1;1;5;0;0,290645751;0,0384;315654,723;6433715,872;1;1;5,213814467;-2,433331247;3,835746458;1;5;base
553;51;2011;6;2;1;1;2;0;116,6722487;0,0472;315654,723;6433715,872;1;1;4,635341891;0,615768894;5,213814467;1;2;base
554;51;2011;7;2;1;1;5,9675;0;63,37057379;0,068;315654,723;6433715,872;1;1;3,580801556;0,088983741;4,635341891;1;5,9675;base
555;51;2011;8;1;1;1;6;0;53,38682208;0,0352;315654,723;6433715,872;1;1;4,607056054;0,045138658;3,580801556;1;6;base
556;51;2011;9;1;1;1;29,7402;0;2,988774545;0,2914;315654,723;6433715,872;1;1;4,022812159;-1,765787739;4,607056054;1;29,7402;base
557;51;2011;10;1;1;1;7;1;14,0449997;0,2856;315654,723;6433715,872;1;1;4,91109272;0,241763353;4,022812159;1;7;base
558;51;2011;11;1;1;1;33;1;0,508131472;0,1784;315654,723;6433715,872;1;1;3,351119584;-0,750251607;4,91109272;1;33;base
559;51;2011;12;2;1;1;2,265;1;0,877306135;0,0646;315654,723;6433715,872;1;1;5,328271595;-0,267118446;3,351119584;1;2,265;base
668;52;2011;2;2;0;1;20,25006875;1;8,698871585;0,092;321601,7251;6409548,844;1;0;5,344324233;0,875479142;5,012494601;0;0;base
