"","cuenca","year","month","pp_mes"
"809",103,2004,5,36.3530220546139
"810",103,2004,6,563.328612681322
"811",103,2004,7,286.080920558718
"812",103,2004,8,211.752787170673
"813",103,2004,9,193.505235019403
"814",103,2004,10,254.433540367544
"815",103,2004,11,137.704586219089
"816",103,2004,12,148.201048143812
"817",103,2005,1,99.3769168945667
"818",103,2005,2,16.8619255901222
"819",103,2005,3,176.166568865308
"820",103,2005,4,144.870391357267
"821",103,2005,5,631.641152034633
"822",103,2005,6,423.403877221989
"823",103,2005,7,263.252726933599
"824",103,2005,8,309.42852754314
"825",103,2005,9,104.641052874796
"826",103,2005,10,93.7834203444989
"827",103,2005,11,297.006167265584
"828",103,2005,12,68.2308187033002
"829",103,2006,1,203.238921495111
"830",103,2006,2,62.2190291915499
"831",103,2006,3,152.836512849549
"832",103,2006,4,235.883152770814
"833",103,2006,5,220.236974909272
"834",103,2006,6,492.874765508778
"835",103,2006,7,451.076390743369
"836",103,2006,8,262.333925233422
"837",103,2006,9,188.071122030746
"838",103,2006,10,233.702941560002
"839",103,2006,11,103.299143488801
"840",103,2006,12,246.764701953112
"841",103,2007,1,32.7324710567624
"842",103,2007,2,68.3913838514994
"843",103,2007,3,71.6819325211319
"844",103,2007,4,220.087188895649
"845",103,2007,5,137.51761621435
"846",103,2007,6,244.83740612146
"847",103,2007,7,322.9894831365
"848",103,2007,8,204.770061244837
"849",103,2007,9,202.602201749217
"850",103,2007,10,233.473115299291
"851",103,2007,11,78.2253853212667
"852",103,2007,12,90.3420987397611
"853",103,2008,1,71.1599072018811
"854",103,2008,2,48.9927372492522
"855",103,2008,3,94.1446872459511
"856",103,2008,4,170.673749125747
"857",103,2008,5,397.01716394925
"858",103,2008,6,223.393170096508
"859",103,2008,7,473.809608531806
"860",103,2008,8,483.815104246933
"861",103,2008,9,74.7588773393522
"862",103,2008,10,108.323673169167
"863",103,2008,11,127.211148025003
"864",103,2008,12,39.9300254023111
"865",103,2009,1,48.875167251417
"866",103,2009,2,89.9495859175589
"867",103,2009,3,90.8922616489967
"868",103,2009,4,165.793553053195
"869",103,2009,5,437.39543005038
"870",103,2009,6,278.467386381628
"871",103,2009,7,188.436276602667
"872",103,2009,8,523.91993580924
"873",103,2009,9,117.546936130777
"874",103,2009,10,302.147952574582
"875",103,2009,11,253.154447959761
"876",103,2009,12,170.284945689583
"877",103,2010,1,92.6636063580048
"878",103,2010,2,162.230417874422
"879",103,2010,3,120.384880042659
"880",103,2010,4,100.888006869771
"881",103,2010,5,168.913039535957
"882",103,2010,6,439.637547068779
"883",103,2010,7,302.172125003059
"884",103,2010,8,320.070789904795
"885",103,2010,9,104.147019521289
"886",103,2010,10,151.606236968345
"887",103,2010,11,145.209968466177
"888",103,2010,12,134.206424609539
"889",103,2011,1,126.49129004387
"890",103,2011,2,62.8281564876222
"891",103,2011,3,172.045735516375
"892",103,2011,4,196.814303238624
"893",103,2011,5,171.058906869998
"894",103,2011,6,293.98021078788
"895",103,2011,7,325.430206067755
"896",103,2011,8,334.590974503411
"897",103,2011,9,282.140671242533
"898",103,2011,10,82.9698546081472
"899",103,2011,11,144.948497988374
"900",103,2011,12,56.7564974867806
"901",103,2012,1,164.170736453867
"902",103,2012,2,236.534086981579
"903",103,2012,3,68.9878651459213
"904",103,2012,4,115.051116403719
"905",103,2012,5,361.92606308868
"906",103,2012,6,393.624132927111
"907",103,2012,7,214.933011399691
"908",103,2012,8,260.375034428667
"909",103,2012,9,155.318525682738
"910",103,2012,10,89.0597841749352
"911",103,2012,11,59.5435248615889
"912",103,2012,12,384.497685035111
"913",103,2013,1,49.5574304755889
"914",103,2013,2,173.419107107442
"915",103,2013,3,96.0217753245556
"916",103,2013,4,185.200922036817
"917",103,2013,5,387.717448613798
"918",103,2013,6,314.365571584687
"919",103,2013,7,217.775631348977
"920",103,2013,8,345.79819965687
"921",103,2013,9,259.771445519047
"922",103,2013,10,108.819964679072
"923",103,2013,11,131.489583105157
"924",103,2013,12,55.4505259245517
"925",103,2014,1,125.615727117339
"926",103,2014,2,77.3102572138389
"927",103,2014,3,175.023877861344
"928",103,2014,4,162.310382984233
"929",103,2014,5,344.453606338967
"930",103,2014,6,391.262967724837
"931",103,2014,7,381.721390178411
"932",103,2014,8,253.528580632608
"933",103,2014,9,296.443288634829
"934",103,2014,10,180.103093882392
"935",103,2014,11,90.5098667336597
"936",103,2014,12,74.8026433073875
"937",103,2015,1,4.52507992870111
"938",103,2015,2,29.9462405212756
"939",103,2015,3,85.8932865512922
"940",103,2015,4,171.637743176856
"941",103,2015,5,422.651304465955
"942",103,2015,6,353.60892659078
"943",103,2015,7,491.404099425617
"944",103,2015,8,402.145385136225
"945",103,2015,9,173.167884171594
"946",103,2015,10,105.16384594668
"947",103,2015,11,125.662293911211
"948",103,2015,12,101.539031123083
"949",103,2016,1,43.5680431482628
"950",103,2016,2,55.6235158883711
"951",103,2016,3,43.7997363699622
"952",103,2016,4,164.931307808167
"953",103,2016,5,71.4261701242318
"954",103,2016,6,60.4213019400809
"955",103,2016,7,246.294954161831
"956",103,2016,8,330.232234646195
"957",103,2016,9,121.373102652496
"958",103,2016,10,172.838816172118
"959",103,2016,11,111.968836559528
"960",103,2016,12,157.570186120986
"961",103,2017,1,125.846095631245
"962",103,2017,2,142.5313576622
"963",103,2017,3,99.31570696305
"964",103,2017,4,190.418585704237
"965",103,2017,5,292.066193450286
"966",103,2017,6,384.532461326667
"967",103,2017,7,223.257324177367
"968",103,2017,8,469.141454780856
"969",103,2017,9,148.832686899507
"970",103,2017,10,303.306860390589
"971",103,2017,11,82.2502008237406
"972",103,2017,12,144.467481573539
"973",103,2018,1,84.5527102938044
"974",103,2018,2,42.3554114633778
"975",103,2018,3,249.219695582033
"976",103,2018,4,257.687805420578
"977",103,2018,5,221.308312399764
"978",103,2018,6,329.192273117722
"979",103,2018,7,185.413272071653
"980",103,2018,8,320.166449141688
"981",103,2018,9,283.665921710261
"982",103,2018,10,219.401257679417
"983",103,2018,11,204.196939699517
"984",103,2018,12,102.67302942855
"985",103,2019,1,44.7440156393472
"986",103,2019,2,35.6386400619622
"987",103,2019,3,78.4000564368
"988",103,2019,4,136.644950444068
"989",103,2019,5,284.320497315712
"990",103,2019,6,387.803952142333
"991",103,2019,7,420.958036431961
"992",103,2019,8,236.376512616119
"993",103,2019,9,133.497365401886
"994",103,2019,10,142.89802661784
"995",103,2019,11,161.364087548078
"996",103,2019,12,80.8953528830061
"997",103,2020,1,84.5226696460889
"998",103,2020,2,69.1803161597278
"999",103,2020,3,85.7160317066584
"1000",103,2020,4,150.970688195648
"1001",103,2020,5,0
"1002",103,2020,6,0
"1003",103,2020,7,0
"1004",103,2020,8,0
"1005",103,2020,9,0
"1006",103,2020,10,0
"1007",103,2020,11,0
"1008",103,2020,12,0
"1009",44,1979,1,0
"1010",44,1979,2,0
"1011",44,1979,3,0
"1012",44,1979,4,5.4598229
"1013",44,1979,5,0
"1014",44,1979,6,0
"1015",44,1979,7,11.2161906
"1016",44,1979,8,0.016114628
"1017",44,1979,9,6.6006087
"1018",44,1979,10,0
"1019",44,1979,11,0
"1020",44,1979,12,0
"1021",44,1980,1,0
"1022",44,1980,2,0.00085104813
"1023",44,1980,3,0
"1024",44,1980,4,45.41196716631
"1025",44,1980,5,0
"1026",44,1980,6,11.16113402
"1027",44,1980,7,43.269353205
"1028",44,1980,8,15.1256948
"1029",44,1980,9,11.18073112
"1030",44,1980,10,0
"1031",44,1980,11,0.39106059
"1032",44,1980,12,0
"1033",44,1981,1,0
"1034",44,1981,2,0
"1035",44,1981,3,0
"1036",44,1981,4,0
"1037",44,1981,5,23.59177904
"1038",44,1981,6,4.2034275
"1039",44,1981,7,9.0495377
"1040",44,1981,8,18.8301167
"1041",44,1981,9,2.70192025
"1042",44,1981,10,0.00077557033
"1043",44,1981,11,0
"1044",44,1981,12,0
"1045",44,1982,1,0
"1046",44,1982,2,0
"1047",44,1982,3,2.016206
"1048",44,1982,4,0
"1049",44,1982,5,38.91330004
"1050",44,1982,6,52.0998871
"1051",44,1982,7,21.187171225
"1052",44,1982,8,38.4524681
"1053",44,1982,9,4.202276978
"1054",44,1982,10,0.14054949
"1055",44,1982,11,0
"1056",44,1982,12,0
"1057",44,1983,1,0
"1058",44,1983,2,0
"1059",44,1983,3,0
"1060",44,1983,4,0
"1061",44,1983,5,8.38420682
"1062",44,1983,6,5.16598417
"1063",44,1983,7,88.95765053
"1064",44,1983,8,45.925383995
"1065",44,1983,9,1.0979809283
"1066",44,1983,10,0
"1067",44,1983,11,0
"1068",44,1983,12,0
"1069",44,1984,1,0
"1070",44,1984,2,0
"1071",44,1984,3,0.5842374395
"1072",44,1984,4,0
"1073",44,1984,5,0.238019773
"1074",44,1984,6,14.968692264
"1075",44,1984,7,204.5778296
"1076",44,1984,8,1.716976022
"1077",44,1984,9,0.64454388
"1078",44,1984,10,0.25213216
"1079",44,1984,11,0.61598795
"1080",44,1984,12,0
"1081",44,1985,1,0
"1082",44,1985,2,0
"1083",44,1985,3,0.5962681
"1084",44,1985,4,0
"1085",44,1985,5,1.806669
"1086",44,1985,6,4.7268243
"1087",44,1985,7,46.59017718656
"1088",44,1985,8,0.28032394
"1089",44,1985,9,3.984085
"1090",44,1985,10,0.050091239
"1091",44,1985,11,0
"1092",44,1985,12,0
"1093",44,1986,1,0
"1094",44,1986,2,0
"1095",44,1986,3,0
"1096",44,1986,4,0.79081883
"1097",44,1986,5,37.9677162262
"1098",44,1986,6,5.05239566
"1099",44,1986,7,11.4047079
"1100",44,1986,8,40.496431
"1101",44,1986,9,1.4475791946
"1102",44,1986,10,2.366578727
"1103",44,1986,11,0
"1104",44,1986,12,0
"1105",44,1987,1,0.043521223
"1106",44,1987,2,0
"1107",44,1987,3,7.259748536
"1108",44,1987,4,0
"1109",44,1987,5,33.69432646
"1110",44,1987,6,3.3888376
"1111",44,1987,7,183.982104016
"1112",44,1987,8,36.5035292
"1113",44,1987,9,0.00055241683
"1114",44,1987,10,4.32585409
"1115",44,1987,11,0.040177738
"1116",44,1987,12,0
"1117",44,1988,1,0
"1118",44,1988,2,0
"1119",44,1988,3,0
"1120",44,1988,4,0
"1121",44,1988,5,3.26862
"1122",44,1988,6,8.437070841
"1123",44,1988,7,0.0135958948
"1124",44,1988,8,0.207501698
"1125",44,1988,9,3.87399250929
"1126",44,1988,10,0
"1127",44,1988,11,0.21009322
"1128",44,1988,12,0
"1129",44,1989,1,0
"1130",44,1989,2,0
"1131",44,1989,3,0
"1132",44,1989,4,4.040969621
"1133",44,1989,5,16.431177716
"1134",44,1989,6,0
"1135",44,1989,7,8.7846469524
"1136",44,1989,8,36.985480769
"1137",44,1989,9,2.923037419
"1138",44,1989,10,0
"1139",44,1989,11,0
"1140",44,1989,12,0
"1141",44,1990,1,0
"1142",44,1990,2,0
"1143",44,1990,3,0.0087036226
"1144",44,1990,4,0.17124961
"1145",44,1990,5,0
"1146",44,1990,6,4.3452909
"1147",44,1990,7,22.7930379
"1148",44,1990,8,5.4301997246
"1149",44,1990,9,3.5015156
"1150",44,1990,10,0.0193892583
"1151",44,1990,11,0
"1152",44,1990,12,0
"1153",44,1991,1,0
"1154",44,1991,2,0
"1155",44,1991,3,0
"1156",44,1991,4,0
"1157",44,1991,5,9.66127703
"1158",44,1991,6,111.787377192
"1159",44,1991,7,36.664915793
"1160",44,1991,8,0.293784575
"1161",44,1991,9,12.26625469
"1162",44,1991,10,0.2409063272
"1163",44,1991,11,0.0039640261
"1164",44,1991,12,4.67215838637
"1165",44,1992,1,0
"1166",44,1992,2,0
"1167",44,1992,3,39.166574
"1168",44,1992,4,18.892805241
"1169",44,1992,5,9.261763242
"1170",44,1992,6,124.5487945
"1171",44,1992,7,1.334604663
"1172",44,1992,8,38.04065991
"1173",44,1992,9,0
"1174",44,1992,10,0
"1175",44,1992,11,5.81422026
"1176",44,1992,12,0
"1177",44,1993,1,0
"1178",44,1993,2,0
"1179",44,1993,3,0
"1180",44,1993,4,15.9143058
"1181",44,1993,5,15.255451396
"1182",44,1993,6,0
"1183",44,1993,7,2.7325954
"1184",44,1993,8,19.308787
"1185",44,1993,9,0.3636197
"1186",44,1993,10,1.99376066
"1187",44,1993,11,0.0089665854
"1188",44,1993,12,0
"1189",44,1994,1,0
"1190",44,1994,2,0
"1191",44,1994,3,0
"1192",44,1994,4,0
"1193",44,1994,5,0
"1194",44,1994,6,15.0438843
"1195",44,1994,7,13.449477
"1196",44,1994,8,0.185530982
"1197",44,1994,9,0
"1198",44,1994,10,0.47287202
"1199",44,1994,11,0
"1200",44,1994,12,0
"1201",44,1995,1,0.55678013
"1202",44,1995,2,0
"1203",44,1995,3,0
"1204",44,1995,4,3.8231507
"1205",44,1995,5,0
"1206",44,1995,6,0.30142221
"1207",44,1995,7,7.2477830708
"1208",44,1995,8,0.12846517
"1209",44,1995,9,14.12995507
"1210",44,1995,10,0
"1211",44,1995,11,1.4264689
"1212",44,1995,12,0
"1213",44,1996,1,0
"1214",44,1996,2,0
"1215",44,1996,3,0
"1216",44,1996,4,5.05843105
"1217",44,1996,5,0
"1218",44,1996,6,7.97317164481
"1219",44,1996,7,18.6558452
"1220",44,1996,8,44.1187270689
"1221",44,1996,9,3.49856
"1222",44,1996,10,4.111205527
"1223",44,1996,11,0
"1224",44,1996,12,0
"1225",44,1997,1,0
"1226",44,1997,2,0
"1227",44,1997,3,0.010746012
"1228",44,1997,4,0
"1229",44,1997,5,5.750097211
"1230",44,1997,6,161.63270288
"1231",44,1997,7,17.1465401
"1232",44,1997,8,98.5166928
"1233",44,1997,9,5.5983348449
"1234",44,1997,10,32.714585505
"1235",44,1997,11,0.01020359
"1236",44,1997,12,0.096630668
"1237",44,1998,1,0.040094355
"1238",44,1998,2,7.7938788886
"1239",44,1998,3,3.78298286
"1240",44,1998,4,11.01839479
"1241",44,1998,5,0.163096404
"1242",44,1998,6,16.389526305
"1243",44,1998,7,0
"1244",44,1998,8,0
"1245",44,1998,9,0.013755457
"1246",44,1998,10,0
"1247",44,1998,11,0
"1248",44,1998,12,0
"1249",44,1999,1,0
"1250",44,1999,2,0
"1251",44,1999,3,5.5751184
"1252",44,1999,4,5.3621792
"1253",44,1999,5,15.014934
"1254",44,1999,6,11.3634039
"1255",44,1999,7,0
"1256",44,1999,8,9.6187609298
"1257",44,1999,9,14.16253582
"1258",44,1999,10,7.4658662796
"1259",44,1999,11,0
"1260",44,1999,12,0
"1261",44,2000,1,0
"1262",44,2000,2,0
"1263",44,2000,3,0
"1264",44,2000,4,7.62710155
"1265",44,2000,5,17.2198429
"1266",44,2000,6,65.29605976
"1267",44,2000,7,24.3332416
"1268",44,2000,8,0.86121777
"1269",44,2000,9,39.3001384
"1270",44,2000,10,0.0178271088
"1271",44,2000,11,0
"1272",44,2000,12,0
"1273",44,2001,1,0
"1274",44,2001,2,0
"1275",44,2001,3,7.348802523
"1276",44,2001,4,0.024683444
"1277",44,2001,5,3.11042077
"1278",44,2001,6,0
"1279",44,2001,7,50.9192356282
"1280",44,2001,8,39.6627647
"1281",44,2001,9,23.9233726
"1282",44,2001,10,6.15160459
"1283",44,2001,11,0
"1284",44,2001,12,0
"1285",44,2002,1,0
"1286",44,2002,2,0
"1287",44,2002,3,0
"1288",44,2002,4,0.050159478
"1289",44,2002,5,62.472464512
"1290",44,2002,6,59.6043044
"1291",44,2002,7,78.00976034
"1292",44,2002,8,39.1270172217
"1293",44,2002,9,0.022976778
"1294",44,2002,10,0
"1295",44,2002,11,0
"1296",44,2002,12,0
"1297",44,2003,1,0
"1298",44,2003,2,0
"1299",44,2003,3,0
"1300",44,2003,4,0
"1301",44,2003,5,57.497187
"1302",44,2003,6,16.41678248
"1303",44,2003,7,15.562224094
"1304",44,2003,8,0
"1305",44,2003,9,0.2976771
"1306",44,2003,10,0
"1307",44,2003,11,0
"1308",44,2003,12,0
"1309",44,2004,1,0
"1310",44,2004,2,0
"1311",44,2004,3,2.80087314795
"1312",44,2004,4,8.1214699
"1313",44,2004,5,0.059243097
"1314",44,2004,6,1.0463285
"1315",44,2004,7,58.809649528
"1316",44,2004,8,19.2309404751
"1317",44,2004,9,0.1466671146
"1318",44,2004,10,0
"1319",44,2004,11,2.205519306
"1320",44,2004,12,0
"1321",44,2005,1,0
"1322",44,2005,2,0
"1323",44,2005,3,1.73730083
"1324",44,2005,4,0
"1325",44,2005,5,36.4376557
"1326",44,2005,6,0.16542565
"1327",44,2005,7,2.21945263
"1328",44,2005,8,27.792085783
"1329",44,2005,9,6.746267117
"1330",44,2005,10,2.2416660943
"1331",44,2005,11,0.032852258
"1332",44,2005,12,0
"1333",44,2006,1,0
"1334",44,2006,2,0
"1335",44,2006,3,0
"1336",44,2006,4,0
"1337",44,2006,5,0
"1338",44,2006,6,25.620417962
"1339",44,2006,7,51.10302426
"1340",44,2006,8,0.045275715
"1341",44,2006,9,0.31662887
"1342",44,2006,10,11.0577554
"1343",44,2006,11,0.014320828
"1344",44,2006,12,0
"1345",44,2007,1,0
"1346",44,2007,2,0
"1347",44,2007,3,0.80404076
"1348",44,2007,4,0
"1349",44,2007,5,4.074451732
"1350",44,2007,6,26.7841827189
"1351",44,2007,7,2.68987813
"1352",44,2007,8,15.076703424
"1353",44,2007,9,0
"1354",44,2007,10,0.44244402
"1355",44,2007,11,0.08550538
"1356",44,2007,12,0
"1357",44,2008,1,0
"1358",44,2008,2,0
"1359",44,2008,3,0.718882972
"1360",44,2008,4,0.11563803
"1361",44,2008,5,20.6268636302
"1362",44,2008,6,12.71575
"1363",44,2008,7,30.371299495
"1364",44,2008,8,42.4306732
"1365",44,2008,9,5.17463263
"1366",44,2008,10,0.0078148228
"1367",44,2008,11,3.3703288
"1368",44,2008,12,0
"1369",44,2009,1,0
"1370",44,2009,2,0
"1371",44,2009,3,0
"1372",44,2009,4,0
"1373",44,2009,5,7.69659669
"1374",44,2009,6,22.569339
"1375",44,2009,7,7.4570386
"1376",44,2009,8,40.7926031
"1377",44,2009,9,0.071093747
"1378",44,2009,10,0
"1379",44,2009,11,0
"1380",44,2009,12,0
"1381",44,2010,1,0
"1382",44,2010,2,0
"1383",44,2010,3,0
"1384",44,2010,4,0
"1385",44,2010,5,85.830550956
"1386",44,2010,6,35.20243878
"1387",44,2010,7,4.9522137836
"1388",44,2010,8,17.0243559
"1389",44,2010,9,12.5144345
"1390",44,2010,10,0
"1391",44,2010,11,0.98353048
"1392",44,2010,12,0
"1393",44,2011,1,0
"1394",44,2011,2,0
"1395",44,2011,3,0
"1396",44,2011,4,0.32902537
